"id","model","status","manufacturer","equipment_type","uuid","created_at","is_validated"
5296,"HSL60P6-PA-4-250TB",NULL,"Hanwha","Solar Panel","bdeb3e8d-5e8b-4934-9ca3-dbea6ba4a8a3","2024-08-12 14:33:46.20281+00",False
5297,"HSL60P6-PA-4-255QW",NULL,"Hanwha","Solar Panel","18e027b2-9ddc-4e71-bb39-bae66b572878","2024-08-12 14:33:46.20281+00",False
5298,"HSL60P6-PA-4-255Q",NULL,"Hanwha","Solar Panel","97ba37af-e842-47b5-b112-e347a085d933","2024-08-12 14:33:46.20281+00",False
5299,"HSL60P6-PA-4-250TW",NULL,"Hanwha","Solar Panel","7336c7bb-8039-469c-8863-758fb3a1f48a","2024-08-12 14:33:46.20281+00",False
5300,"HSL60P6-PA-4-255QB",NULL,"Hanwha","Solar Panel","6368c0e4-5dc8-40b3-9510-56a2bfaae0db","2024-08-12 14:33:46.20281+00",False
5301,"HSL60P6-PA-4-255T",NULL,"Hanwha","Solar Panel","d7eab69d-5dd1-4227-93c3-cff5e82acbcc","2024-08-12 14:33:46.20281+00",False
5302,"HSL60P6-PA-4-255TW",NULL,"Hanwha","Solar Panel","d7ea31d1-8c61-4493-a96e-a52135ecfa32","2024-08-12 14:33:46.20281+00",False
5303,"HSL60P6-PB-0-240T",NULL,"Hanwha","Solar Panel","99cf95b6-de04-4df3-b607-a40c023c380e","2024-08-12 14:33:46.20281+00",False
5304,"HSL60P6-PA-4-255TB",NULL,"Hanwha","Solar Panel","08387730-34c6-49aa-986c-a44cccc3f3fe","2024-08-12 14:33:46.20281+00",False
5305,"HSL60P6-PB-0-240TB",NULL,"Hanwha","Solar Panel","b66a4a94-a762-4298-b1e7-e81521ca366a","2024-08-12 14:33:46.20281+00",False
5306,"HSL60P6-PB-0-245T",NULL,"Hanwha","Solar Panel","93d4903d-aa46-4710-b414-bae5a006cd64","2024-08-12 14:33:46.20281+00",False
5307,"HSL60P6-PB-0-245TB",NULL,"Hanwha","Solar Panel","b5b301fc-d31d-46a6-887d-52dd04de4dad","2024-08-12 14:33:46.20281+00",False
5308,"HSL60P6-PB-0-240TW",NULL,"Hanwha","Solar Panel","c8d5b88f-1019-413a-be2a-939d81d43134","2024-08-12 14:33:46.20281+00",False
5309,"HSL60P6-PB-0-250TB",NULL,"Hanwha","Solar Panel","0be25d60-1388-4f5f-b7f8-6697ba1dcccf","2024-08-12 14:33:46.20281+00",False
5310,"HSL60P6-PB-0-245TW",NULL,"Hanwha","Solar Panel","22edd247-eb4c-48bb-8d52-14003c8df928","2024-08-12 14:33:46.20281+00",False
5311,"HSL60P6-PB-0-250TW",NULL,"Hanwha","Solar Panel","59249d1e-f4bc-431f-b248-90062cfde9e4","2024-08-12 14:33:46.20281+00",False
5312,"HSL60P6-PB-0-250T",NULL,"Hanwha","Solar Panel","f8a96460-c7c2-44cc-be74-a3de9936fc42","2024-08-12 14:33:46.20281+00",False
5313,"HSL60P6-PB-0-255TB",NULL,"Hanwha","Solar Panel","493681a6-379b-4f81-bd7f-fd02921690f0","2024-08-12 14:33:46.20281+00",False
5314,"HSL60P6-PB-0-255TW",NULL,"Hanwha","Solar Panel","119e34fc-9f1d-4882-9f21-24fa71731c7a","2024-08-12 14:33:46.20281+00",False
5315,"HSL60P6-PB-0-260T",NULL,"Hanwha","Solar Panel","ac441aad-2c79-4f02-b125-ce5936d32bae","2024-08-12 14:33:46.20281+00",False
5316,"HSL60P6-PB-0-255T",NULL,"Hanwha","Solar Panel","81cdf14a-a891-46cc-8f2f-1882dfa9c81f","2024-08-12 14:33:46.20281+00",False
5317,"HSL60P6-PB-0-265T",NULL,"Hanwha","Solar Panel","b4beabcb-77c9-493d-81d3-29eb7791ff81","2024-08-12 14:33:46.20281+00",False
5318,"HSL60P6-PB-0-260TW",NULL,"Hanwha","Solar Panel","0a45c297-6551-4a58-b663-1dfce8c03de9","2024-08-12 14:33:46.20281+00",False
5319,"HSL60P6-PB-0-265TW",NULL,"Hanwha","Solar Panel","3211caa2-69e2-4613-9593-ab1c49d37103","2024-08-12 14:33:46.20281+00",False
5320,"HSL60P6-PB-0-270T",NULL,"Hanwha","Solar Panel","aa96898f-07ed-436a-8b58-4ee31c3e7566","2024-08-12 14:33:46.20281+00",False
5321,"HSL60P6-PB-2-235QW",NULL,"Hanwha","Solar Panel","f72b0611-6698-46c2-93e7-98caeac2bd2c","2024-08-12 14:33:46.20281+00",False
5322,"HSL60P6-PB-2-235QB",NULL,"Hanwha","Solar Panel","927e48f9-03fc-4455-90d0-e7fd800d57f4","2024-08-12 14:33:46.20281+00",False
5323,"HSL60P6-PB-2-235Q",NULL,"Hanwha","Solar Panel","b246dee5-9a4b-4968-ad62-c21d8718d93c","2024-08-12 14:33:46.20281+00",False
5324,"HSL60P6-PB-0-270TW",NULL,"Hanwha","Solar Panel","64aa9a17-ee2f-4760-87a3-923d2a26e5bc","2024-08-12 14:33:46.20281+00",False
5325,"HSL60P6-PB-2-240QW",NULL,"Hanwha","Solar Panel","3358392f-836f-4ae4-a6b1-ad9de67b26ec","2024-08-12 14:33:46.20281+00",False
5326,"HSL60P6-PB-2-240Q",NULL,"Hanwha","Solar Panel","77bdfb95-b08f-45fc-adc6-b0e6da05bc4e","2024-08-12 14:33:46.20281+00",False
5327,"HSL60P6-PB-2-240QB",NULL,"Hanwha","Solar Panel","2054650b-df5d-4285-a13e-ea41f80e1b7b","2024-08-12 14:33:46.20281+00",False
5328,"HSL60P6-PB-2-245Q",NULL,"Hanwha","Solar Panel","f4c49c63-5169-484e-a66d-c2beeb885539","2024-08-12 14:33:46.20281+00",False
5329,"HSL60P6-PB-2-250Q",NULL,"Hanwha","Solar Panel","f54a26ab-4a1b-4667-a95c-35f9fce89152","2024-08-12 14:33:46.20281+00",False
5330,"HSL60P6-PB-2-245QB",NULL,"Hanwha","Solar Panel","36b0d798-73a4-4cb9-8984-4d60f8287418","2024-08-12 14:33:46.20281+00",False
5331,"HSL60P6-PB-2-250QB",NULL,"Hanwha","Solar Panel","39677654-fadb-4599-b897-5d709413e0dc","2024-08-12 14:33:46.20281+00",False
5332,"HSL60P6-PB-2-245QW",NULL,"Hanwha","Solar Panel","53ebd028-a09b-486f-b000-c3bb7d56ac37","2024-08-12 14:33:46.20281+00",False
5333,"HSL60P6-PB-2-255Q",NULL,"Hanwha","Solar Panel","1d69307f-b2ff-4337-9536-14c5a090743c","2024-08-12 14:33:46.20281+00",False
5334,"HSL60P6-PB-2-255QB",NULL,"Hanwha","Solar Panel","2dc7b4b7-0143-41e2-8dac-ef6b51346673","2024-08-12 14:33:46.20281+00",False
5335,"HSL60P6-PB-2-255QW",NULL,"Hanwha","Solar Panel","8c9c0fad-edff-4213-911c-846e2e4af875","2024-08-12 14:33:46.20281+00",False
5336,"HSL60P6-PB-2-250QW",NULL,"Hanwha","Solar Panel","e72ba135-ffd7-4ad7-a146-1cca1624cff0","2024-08-12 14:33:46.20281+00",False
5337,"HSL60P6-PB-3-230Q",NULL,"Hanwha","Solar Panel","c9dd42ca-6e37-4fd5-b97b-a2412d75c99a","2024-08-12 14:33:46.20281+00",False
5338,"HSL60P6-PB-3-230QB",NULL,"Hanwha","Solar Panel","5949ea88-c955-4baa-a2ab-b4c9e7c618ce","2024-08-12 14:33:46.20281+00",False
5339,"HSL60P6-PB-3-230QW",NULL,"Hanwha","Solar Panel","285d4435-d429-488e-b02a-5e07ba9a7091","2024-08-12 14:33:46.20281+00",False
5340,"HSL60P6-PB-3-235Q",NULL,"Hanwha","Solar Panel","993f8b6f-3df6-4c92-aa0c-2130d01f50d1","2024-08-12 14:33:46.20281+00",False
5341,"HSL60P6-PB-3-245Q",NULL,"Hanwha","Solar Panel","3ad30bfe-217d-4b75-bcd9-951f7299e6c1","2024-08-12 14:33:46.20281+00",False
5342,"HSL60P6-PB-3-235QW",NULL,"Hanwha","Solar Panel","3797a074-8ae0-4972-9810-7d02ceef4271","2024-08-12 14:33:46.20281+00",False
5343,"HSL60P6-PB-3-235QB",NULL,"Hanwha","Solar Panel","8871d1c4-e9e9-4fc3-ade5-565bb137adb4","2024-08-12 14:33:46.20281+00",False
5344,"HSL60P6-PB-3-240QB",NULL,"Hanwha","Solar Panel","bcc01c19-c457-4ee0-93f6-03b92c062796","2024-08-12 14:33:46.20281+00",False
5345,"HSL60P6-PB-3-250QB",NULL,"Hanwha","Solar Panel","a0fc950f-b507-4b8c-830b-aeeaeba043d2","2024-08-12 14:33:46.20281+00",False
5346,"HSL60P6-PB-3-245QB",NULL,"Hanwha","Solar Panel","9d59649f-46c7-43a1-be1a-56c768b3e064","2024-08-12 14:33:46.20281+00",False
5347,"HSL60P6-PB-3-250Q",NULL,"Hanwha","Solar Panel","617f503e-0016-42e9-abb2-9fa6b1c4d58b","2024-08-12 14:33:46.20281+00",False
5348,"HSL60P6-PB-3-245QW",NULL,"Hanwha","Solar Panel","950bc1da-0954-49fe-ad01-64d73d45a723","2024-08-12 14:33:46.20281+00",False
5349,"HSL60P6-PB-3-255Q",NULL,"Hanwha","Solar Panel","2b1ebad9-4eea-4493-9570-4919b5d4ad04","2024-08-12 14:33:46.20281+00",False
5350,"HSL60P6-PB-3-255QW",NULL,"Hanwha","Solar Panel","d08a21af-53b3-4e06-bd06-2b0bee566448","2024-08-12 14:33:46.20281+00",False
5351,"HSL60P6-PB-3-250QW",NULL,"Hanwha","Solar Panel","7223ab00-b835-4eda-a06d-e9f7f40e9fe6","2024-08-12 14:33:46.20281+00",False
5352,"HSL60P6-PB-3-255QB",NULL,"Hanwha","Solar Panel","03fee76a-3028-478d-a2f3-dbc5df6c9794","2024-08-12 14:33:46.20281+00",False
5353,"HSL60P6-PB-4-235Q",NULL,"Hanwha","Solar Panel","6fc054c1-8cde-49f3-83ba-a490380432dd","2024-08-12 14:33:46.20281+00",False
5354,"HSL60P6-PB-4-235QW",NULL,"Hanwha","Solar Panel","56f92bb8-200f-440f-83b0-1962c487ea07","2024-08-12 14:33:46.20281+00",False
5355,"HSL60P6-PB-4-235QB",NULL,"Hanwha","Solar Panel","d53fc86a-9062-4241-8744-60868fd3a3da","2024-08-12 14:33:46.20281+00",False
5356,"HSL60P6-PB-4-240Q",NULL,"Hanwha","Solar Panel","55a947be-0f6a-493d-948a-d29a50f9a061","2024-08-12 14:33:46.20281+00",False
5357,"HSL60P6-PB-4-240TB",NULL,"Hanwha","Solar Panel","ef59b795-3f6e-4440-b0ed-ce2cc12d3547","2024-08-12 14:33:46.20281+00",False
5358,"HSL60P6-PB-4-240TW",NULL,"Hanwha","Solar Panel","8c556c03-f1c9-4751-871b-1669f9a2f10b","2024-08-12 14:33:46.20281+00",False
5359,"HSL60P6-PB-4-240T",NULL,"Hanwha","Solar Panel","6a556abb-aed4-4f4d-b80d-d9b2d293f024","2024-08-12 14:33:46.20281+00",False
5360,"HSL60P6-PB-4-240QW",NULL,"Hanwha","Solar Panel","65bb243d-ae1c-4bac-a18e-a0e85123b828","2024-08-12 14:33:46.20281+00",False
5361,"HSL60P6-PB-4-245Q",NULL,"Hanwha","Solar Panel","141311aa-78d7-469d-926f-c921843a0745","2024-08-12 14:33:46.20281+00",False
5362,"HSL60P6-PB-4-245",NULL,"Hanwha","Solar Panel","56b4019e-358e-4c42-a516-90a76bf94dbe","2024-08-12 14:33:46.20281+00",False
5363,"HSL60P6-PB-4-245QB",NULL,"Hanwha","Solar Panel","d9845040-d1ec-440b-9319-9d699cedd2c8","2024-08-12 14:33:46.20281+00",False
5364,"HSL60P6-PB-4-245QW",NULL,"Hanwha","Solar Panel","c2d6b604-c5fe-4813-9933-8711cfcbcc1d","2024-08-12 14:33:46.20281+00",False
5365,"HSL60P6-PB-4-245W",NULL,"Hanwha","Solar Panel","8f2eb8bb-5676-4082-a8ad-3e8b0d146930","2024-08-12 14:33:46.20281+00",False
5366,"HSL60P6-PB-4-245T",NULL,"Hanwha","Solar Panel","0e5ed9fd-bda6-4ac3-a970-b6184b11832f","2024-08-12 14:33:46.20281+00",False
5367,"HSL60P6-PB-4-245TW",NULL,"Hanwha","Solar Panel","8ca19dad-d7d8-4099-8d51-966c7a06c874","2024-08-12 14:33:46.20281+00",False
5368,"HSL60P6-PB-4-245TB",NULL,"Hanwha","Solar Panel","ddcfe8e9-9a9f-40e6-a069-3aac131962dd","2024-08-12 14:33:46.20281+00",False
5369,"HSL60P6-PB-4-250QW",NULL,"Hanwha","Solar Panel","c0b9ec1b-d739-41ef-abba-288cfabf9158","2024-08-12 14:33:46.20281+00",False
5370,"HSL60P6-PB-4-250Q",NULL,"Hanwha","Solar Panel","0763f2f0-d98c-4e2d-94ae-4db0f86d3d3e","2024-08-12 14:33:46.20281+00",False
5371,"HSL60P6-PB-4-250",NULL,"Hanwha","Solar Panel","76b9cb0f-2d50-4e2d-bce3-6450279aa2f7","2024-08-12 14:33:46.20281+00",False
5372,"HSL60P6-PB-4-250QB",NULL,"Hanwha","Solar Panel","1dc8b1ad-bcb7-40ad-92e2-61744f63c14a","2024-08-12 14:33:46.20281+00",False
5373,"HSL60P6-PB-4-250TW",NULL,"Hanwha","Solar Panel","80fd56b0-ac26-4f40-8d0f-a059a6a4415a","2024-08-12 14:33:46.20281+00",False
5374,"HSL60P6-PB-4-250TB",NULL,"Hanwha","Solar Panel","a9cea7f4-3860-4d8c-961e-de23eefc0508","2024-08-12 14:33:46.20281+00",False
5375,"HSL60P6-PB-4-250W",NULL,"Hanwha","Solar Panel","b579333a-168a-4dea-a540-ad62b989f24e","2024-08-12 14:33:46.20281+00",False
5376,"HSL60P6-PB-4-250T",NULL,"Hanwha","Solar Panel","b0348aa3-ef31-4587-a03b-38bba6848dc6","2024-08-12 14:33:46.20281+00",False
5377,"HSL60P6-PB-4-255QB",NULL,"Hanwha","Solar Panel","6ed325d6-bda0-4851-9e0c-7a5e452bbcf1","2024-08-12 14:33:46.20281+00",False
5378,"HSL60P6-PB-4-255Q",NULL,"Hanwha","Solar Panel","63b52140-4344-40c2-a1cc-070793210947","2024-08-12 14:33:46.20281+00",False
5379,"HSL60P6-PB-4-255",NULL,"Hanwha","Solar Panel","6fa95471-d270-4371-96f6-fc3b7357acb3","2024-08-12 14:33:46.20281+00",False
5380,"HSL60P6-PB-4-255QW",NULL,"Hanwha","Solar Panel","3ef9453a-32ec-4911-bf2f-4dc8fdddf589","2024-08-12 14:33:46.20281+00",False
5381,"HSL60P6-PB-4-255W",NULL,"Hanwha","Solar Panel","2bb80073-784d-4942-bd14-c883eca301c0","2024-08-12 14:33:46.20281+00",False
5382,"HSL60P6-PB-4-255TW",NULL,"Hanwha","Solar Panel","0f094280-d3d6-46d7-b01a-9b24e5df4d1b","2024-08-12 14:33:46.20281+00",False
5383,"HSL60P6-PB-4-255T",NULL,"Hanwha","Solar Panel","f5eb36cf-54b0-4221-b0f4-b77e9ecf207c","2024-08-12 14:33:46.20281+00",False
5384,"HSL60P6-PB-4-255TB",NULL,"Hanwha","Solar Panel","00f63de3-0196-479f-96ba-4b230ceaa00f","2024-08-12 14:33:46.20281+00",False
5385,"HSL60P6-PB-4-260TW",NULL,"Hanwha","Solar Panel","86400b03-9309-4956-bff5-daa2f757cdae","2024-08-12 14:33:46.20281+00",False
5386,"HSL60P6-PB-4-260",NULL,"Hanwha","Solar Panel","d6cd69e6-4116-4b81-a554-224fbb4dea4e","2024-08-12 14:33:46.20281+00",False
5387,"HSL60P6-PB-4-260T",NULL,"Hanwha","Solar Panel","1a2da81f-8651-47f1-b5da-633f11f7ef86","2024-08-12 14:33:46.20281+00",False
5388,"HSL60P6-PB-4-260W",NULL,"Hanwha","Solar Panel","39021167-20f3-48f2-9fdb-61e2e9d09753","2024-08-12 14:33:46.20281+00",False
5389,"HSL60P6-PB-4-270T",NULL,"Hanwha","Solar Panel","ef21d04e-9f95-470c-a6dd-8afd7f8c8112","2024-08-12 14:33:46.20281+00",False
5390,"HSL60P6-PB-4-270TW",NULL,"Hanwha","Solar Panel","4410ac1a-4933-4de5-869b-6325445042a5","2024-08-12 14:33:46.20281+00",False
5391,"HSL60P6-PB-4-265TW",NULL,"Hanwha","Solar Panel","5993de1e-b7d8-4083-9658-78308e0dc56a","2024-08-12 14:33:46.20281+00",False
5392,"HSL60P6-PB-4-265T",NULL,"Hanwha","Solar Panel","3899b9a8-8227-465b-8976-8ecb0344f2d4","2024-08-12 14:33:46.20281+00",False
5393,"HSL60P6-PC-3-255W",NULL,"Hanwha","Solar Panel","d69ff4ed-39b9-46c3-840f-ce506eed66d5","2024-08-12 14:33:46.20281+00",False
5394,"HSL60P6-PC-3-250W",NULL,"Hanwha","Solar Panel","e3aeff3c-7abb-4d58-98b8-043cb3797862","2024-08-12 14:33:46.20281+00",False
5395,"HSL60P6-PC-3-250",NULL,"Hanwha","Solar Panel","d7220c5b-8b24-4aa7-b60b-33e080f01316","2024-08-12 14:33:46.20281+00",False
5396,"HSL60P6-PC-3-255",NULL,"Hanwha","Solar Panel","c176728f-d641-462c-a18a-a4f92e42950d","2024-08-12 14:33:46.20281+00",False
5397,"HSL60P6-PC-3-265",NULL,"Hanwha","Solar Panel","77eb986c-0626-4e76-8139-d288a329ff32","2024-08-12 14:33:46.20281+00",False
5398,"HSL60P6-PC-3-260",NULL,"Hanwha","Solar Panel","2b064c92-e262-44e5-b864-287359ecad64","2024-08-12 14:33:46.20281+00",False
5399,"HSL60P6-PC-3-265W",NULL,"Hanwha","Solar Panel","f24445e6-fe37-4065-b3a5-ad15a01ab8b2","2024-08-12 14:33:46.20281+00",False
5400,"HSL60P6-PC-3-260W",NULL,"Hanwha","Solar Panel","3da13f32-eb46-411d-b309-2cc353caf62a","2024-08-12 14:33:46.20281+00",False
5401,"HSL72M6-HA-0-285TB",NULL,"Hanwha","Solar Panel","568b9a76-4424-464d-8af9-d077840720ac","2024-08-12 14:33:46.20281+00",False
5402,"HSL72M6-HA-0-285T",NULL,"Hanwha","Solar Panel","16c8699d-e37b-421d-8f2c-d6092ab6dc10","2024-08-12 14:33:46.20281+00",False
5403,"HSL60P6-PC-3-275",NULL,"Hanwha","Solar Panel","230239a0-6426-4c23-9f03-d57e9280e768","2024-08-12 14:33:46.20281+00",False
5404,"HSL60P6-PC-3-270",NULL,"Hanwha","Solar Panel","5ccb0567-c80d-4cfb-a4fb-5e7ce83aa4d1","2024-08-12 14:33:46.20281+00",False
5405,"HSL72M6-HA-0-290TW",NULL,"Hanwha","Solar Panel","e9f4500e-2cf6-44dc-9002-fb0c83882368","2024-08-12 14:33:46.20281+00",False
5406,"HSL72M6-HA-0-285TW",NULL,"Hanwha","Solar Panel","f8c73fe8-e3e7-4b87-9e1b-b350350080c1","2024-08-12 14:33:46.20281+00",False
5407,"HSL72M6-HA-0-290T",NULL,"Hanwha","Solar Panel","e4666c9d-8022-47af-805e-9b1b6bb719cf","2024-08-12 14:33:46.20281+00",False
5408,"HSL72M6-HA-0-290TB",NULL,"Hanwha","Solar Panel","e46dac9f-457c-4d2c-aec7-e9b0d1c04e16","2024-08-12 14:33:46.20281+00",False
5409,"HSL72M6-HA-0-295T",NULL,"Hanwha","Solar Panel","1f91563b-8fec-4740-9044-5bd79b05d719","2024-08-12 14:33:46.20281+00",False
5410,"HSL72M6-HA-0-300T",NULL,"Hanwha","Solar Panel","d0307c79-8b6b-4ccd-8cf7-7be6673e5924","2024-08-12 14:33:46.20281+00",False
5411,"HSL72M6-HA-0-295TB",NULL,"Hanwha","Solar Panel","4100023e-fd0b-4c01-820b-629c39040bab","2024-08-12 14:33:46.20281+00",False
5412,"HSL72M6-HA-0-295TW",NULL,"Hanwha","Solar Panel","4cde1922-cd99-47dc-aad7-7970ddb32163","2024-08-12 14:33:46.20281+00",False
5413,"HSL72M6-HA-0-305TB",NULL,"Hanwha","Solar Panel","e8d36a3d-45a5-49f1-83f2-ce9f6a0b40a0","2024-08-12 14:33:46.20281+00",False
5414,"HSL72M6-HA-0-300TW",NULL,"Hanwha","Solar Panel","22c81b5c-0778-4eec-b79a-56007b072f54","2024-08-12 14:33:46.20281+00",False
5415,"HSL72M6-HA-0-300TB",NULL,"Hanwha","Solar Panel","138d4f13-0bb6-4920-962d-e18b101f7509","2024-08-12 14:33:46.20281+00",False
5416,"HSL72M6-HA-0-305T",NULL,"Hanwha","Solar Panel","ac383af2-af40-42a7-b415-2debf6a97c57","2024-08-12 14:33:46.20281+00",False
5417,"HSL72M6-HA-0-310T",NULL,"Hanwha","Solar Panel","ca9ab5e7-d38a-43c7-a0ff-3086d0316481","2024-08-12 14:33:46.20281+00",False
5418,"HSL72M6-HA-0-310TW",NULL,"Hanwha","Solar Panel","c519a65d-d083-45bf-a251-fd545b32cb4d","2024-08-12 14:33:46.20281+00",False
5419,"HSL72M6-HA-0-305TW",NULL,"Hanwha","Solar Panel","5d10dd72-b80f-4588-a1a8-22ae5f2a34cf","2024-08-12 14:33:46.20281+00",False
5420,"HSL72M6-HA-0-310TB",NULL,"Hanwha","Solar Panel","971d01e6-55bb-47f4-8561-e31ebf0c7cc8","2024-08-12 14:33:46.20281+00",False
5421,"HSL72M6-HA-4-290T",NULL,"Hanwha","Solar Panel","2b548487-d483-4dd5-a003-52fdff8da89b","2024-08-12 14:33:46.20281+00",False
5422,"HSL72M6-HA-4-285T",NULL,"Hanwha","Solar Panel","eb237675-2df7-4c96-9230-752a96b013f9","2024-08-12 14:33:46.20281+00",False
5423,"HSL72M6-HA-4-285TW",NULL,"Hanwha","Solar Panel","a7647d52-6b5b-48dc-8e8f-851eb1fdbdbd","2024-08-12 14:33:46.20281+00",False
5424,"HSL72M6-HA-4-285TB",NULL,"Hanwha","Solar Panel","2f8a50e8-a6fe-4332-a6a5-e155a189ffc2","2024-08-12 14:33:46.20281+00",False
5425,"HSL72M6-HA-4-290TW",NULL,"Hanwha","Solar Panel","1840621d-530f-40bb-b393-59a2cd9a1978","2024-08-12 14:33:46.20281+00",False
5426,"HSL72M6-HA-4-295T",NULL,"Hanwha","Solar Panel","d885ebc3-f595-4e61-8ce4-dcf2de0051e1","2024-08-12 14:33:46.20281+00",False
5427,"HSL72M6-HA-4-295TB",NULL,"Hanwha","Solar Panel","0cc50987-2dd3-4b7b-931b-8b0f87c01cbe","2024-08-12 14:33:46.20281+00",False
5428,"HSL72M6-HA-4-290TB",NULL,"Hanwha","Solar Panel","c2c001ec-df6a-4dc0-bf95-f71b8e873fc1","2024-08-12 14:33:46.20281+00",False
5429,"HSL72M6-HA-4-295TW",NULL,"Hanwha","Solar Panel","7602592c-604e-48b4-b09a-54c94dcf69f9","2024-08-12 14:33:46.20281+00",False
5430,"HSL72M6-HA-4-300TW",NULL,"Hanwha","Solar Panel","ce58c616-c169-4cca-8cf5-7b30965ea63a","2024-08-12 14:33:46.20281+00",False
5431,"HSL72M6-HA-4-300TB",NULL,"Hanwha","Solar Panel","449946c1-49ab-4894-9ce8-9ac941ec87b8","2024-08-12 14:33:46.20281+00",False
5432,"HSL72M6-HA-4-300T",NULL,"Hanwha","Solar Panel","b8fb231f-6bd7-4c85-9cdb-51fa0029ae13","2024-08-12 14:33:46.20281+00",False
5433,"HSL72M6-HA-4-305TB",NULL,"Hanwha","Solar Panel","2db139dd-18f9-4d49-9fcf-4642c4be0b17","2024-08-12 14:33:46.20281+00",False
5434,"HSL72M6-HA-4-310T",NULL,"Hanwha","Solar Panel","72d8acfe-83e5-4c2c-a665-f24d78919cf4","2024-08-12 14:33:46.20281+00",False
5435,"HSL72M6-HA-4-305T",NULL,"Hanwha","Solar Panel","a2378424-2b09-45e9-8d93-719305c5f4ca","2024-08-12 14:33:46.20281+00",False
5436,"HSL72M6-HA-4-305TW",NULL,"Hanwha","Solar Panel","e9297c04-acea-449b-8efb-3d1db0a08764","2024-08-12 14:33:46.20281+00",False
5437,"HSL72M6-HB-0-285TB",NULL,"Hanwha","Solar Panel","6dab7255-2fa0-4d6d-830d-e431f16ed672","2024-08-12 14:33:46.20281+00",False
5438,"HSL72M6-HA-4-310TW",NULL,"Hanwha","Solar Panel","86e43201-8cc8-49b6-9747-45f852cab54f","2024-08-12 14:33:46.20281+00",False
5439,"HSL72M6-HB-0-285T",NULL,"Hanwha","Solar Panel","4d0a0c59-641d-4135-b69a-eec67c733fea","2024-08-12 14:33:46.20281+00",False
5440,"HSL72M6-HA-4-310TB",NULL,"Hanwha","Solar Panel","c1d3b1e9-fc90-44f8-9017-aab795af1665","2024-08-12 14:33:46.20281+00",False
5441,"HSL72M6-HB-0-290TW",NULL,"Hanwha","Solar Panel","651c07a4-5f5d-4ce6-808d-9737f1884796","2024-08-12 14:33:46.20281+00",False
5442,"HSL72M6-HB-0-290TB",NULL,"Hanwha","Solar Panel","900fcf4f-6853-4cc3-b643-62ad72155859","2024-08-12 14:33:46.20281+00",False
5443,"HSL72M6-HB-0-285TW",NULL,"Hanwha","Solar Panel","96a96580-3c9a-41fc-901b-c4e7de1e25ea","2024-08-12 14:33:46.20281+00",False
5444,"HSL72M6-HB-0-290T",NULL,"Hanwha","Solar Panel","3802b243-7d74-450a-9ac5-84a11868fec4","2024-08-12 14:33:46.20281+00",False
5445,"HSL72M6-HB-0-295TW",NULL,"Hanwha","Solar Panel","b21a6450-8c83-40ce-a2c0-ce17a515e9c1","2024-08-12 14:33:46.20281+00",False
5446,"HSL72M6-HB-0-295T",NULL,"Hanwha","Solar Panel","967ebaa7-bf32-4914-84e8-aad9331b258c","2024-08-12 14:33:46.20281+00",False
5447,"HSL72M6-HB-0-300T",NULL,"Hanwha","Solar Panel","3e680195-5bba-453e-8279-4e22e60a5a86","2024-08-12 14:33:46.20281+00",False
5448,"HSL72M6-HB-0-295TB",NULL,"Hanwha","Solar Panel","21944dc6-bbdf-4f14-83bd-5986cb5b3bae","2024-08-12 14:33:46.20281+00",False
5449,"HSL72M6-HB-0-300TW",NULL,"Hanwha","Solar Panel","bd668e37-7d67-48dd-a91a-70e592531e29","2024-08-12 14:33:46.20281+00",False
5450,"HSL72M6-HB-0-305TB",NULL,"Hanwha","Solar Panel","849e41be-9a0b-45b2-a83f-bfda6a93500c","2024-08-12 14:33:46.20281+00",False
5451,"HSL72M6-HB-0-305T",NULL,"Hanwha","Solar Panel","d7c852ee-9170-4f60-ada7-990319468e0d","2024-08-12 14:33:46.20281+00",False
5452,"HSL72M6-HB-0-300TB",NULL,"Hanwha","Solar Panel","decb5a6e-3247-433a-8288-67e83060ed18","2024-08-12 14:33:46.20281+00",False
5453,"HSL72M6-HB-0-310TW",NULL,"Hanwha","Solar Panel","e20e69b2-9e82-4e93-b835-4a1752de8faa","2024-08-12 14:33:46.20281+00",False
5454,"HSL72M6-HB-0-305TW",NULL,"Hanwha","Solar Panel","61b7d707-d0a5-4fbb-9521-5a709e678e5b","2024-08-12 14:33:46.20281+00",False
5455,"HSL72M6-HB-0-310TB",NULL,"Hanwha","Solar Panel","e9852e38-ebef-45ca-ac47-5380605385a6","2024-08-12 14:33:46.20281+00",False
5456,"HSL72M6-HB-0-310T",NULL,"Hanwha","Solar Panel","084ec6d2-ea9b-4337-88be-1e07b3029bca","2024-08-12 14:33:46.20281+00",False
5457,"HSL72M6-HB-4-290T",NULL,"Hanwha","Solar Panel","395aa193-bae8-4b52-b87e-f1bebf55b989","2024-08-12 14:33:46.20281+00",False
5458,"HSL72M6-HB-4-285TW",NULL,"Hanwha","Solar Panel","3bbc7614-4044-4aaa-8821-ad17f92273ab","2024-08-12 14:33:46.20281+00",False
5459,"HSL72M6-HB-4-285T",NULL,"Hanwha","Solar Panel","c727f0ba-4d2e-4eec-bc5a-075ebd3aef48","2024-08-12 14:33:46.20281+00",False
5460,"HSL72M6-HB-4-285TB",NULL,"Hanwha","Solar Panel","e7557e0c-a9ed-44f6-8874-4e4a522c5281","2024-08-12 14:33:46.20281+00",False
