action,confidence,id,uuid,equipment_type,current_manufacturer,current_model,new_manufacturer,new_model,duplicate_of_id,reason
DELETE,90.5,10000,b2de3fcb-5fad-4343-8602-3ce77a7c4409,Solar Panel,Maxeon,SPR-P5-525-UPP,,,9989,Duplicate of ID 9989 (90.5% match)
DELETE,90.5,10001,46408bac-468c-4e89-a646-ca1318e204ff,Solar Panel,Maxeon,SPR-P5-540-UPP,,,9989,Duplicate of ID 9989 (90.5% match)
DELETE,90.5,10002,f61c758a-2c52-4816-b6c1-d6d09e6144e7,Solar Panel,Maxeon,SPR-P5-550-UPP,,,9989,Duplicate of ID 9989 (90.5% match)
DELETE,90.5,11129,1a80626a-eb01-4f22-89dc-5ccc42159fa7,Solar Panel,Prism Solar,BHC60-335,,,11128,Duplicate of ID 11128 (90.5% match)
DELETE,90.5,11134,d38f4d77-b042-4da0-afc7-71939a205684,Solar Panel,Prism Solar,BHC72-405,,,11133,Duplicate of ID 11133 (90.5% match)
DELETE,90.5,11136,37804b35-9feb-4c58-94a9-5eb59b426ecc,Solar Panel,Prism Solar,BHC72-400,,,11133,Duplicate of ID 11133 (90.5% match)
DELETE,90.5,11138,93a41cfb-c9b0-4ad1-b05f-e2cc75909c94,Solar Panel,Prism Solar,BHC72-410,,,11133,Duplicate of ID 11133 (90.5% match)
DELETE,90.5,11294,ff136aec-1bf8-4e92-9b84-b35dd579b130,Solar Panel,REC Solar,REC205PE Q3,,,11293,Duplicate of ID 11293 (90.5% match)
DELETE,90.5,11304,c8dd6671-c39d-474e-98dd-6bfef25b9c3b,Solar Panel,REC Solar,REC220AE-US,,,11297,Duplicate of ID 11297 (90.5% match)
DELETE,90.5,11321,2ed01f4e-1e91-486c-82f1-bca7474c7f4f,Solar Panel,REC Solar,REC225PE-US,,,11297,Duplicate of ID 11297 (90.5% match)
DELETE,90.5,11324,92b5e737-27dd-41fb-8a33-8a1113a39680,Solar Panel,REC Solar,REC230AE-US,,,11297,Duplicate of ID 11297 (90.5% match)
DELETE,90.5,11330,bc6fa8e9-1d23-41bf-abf3-5ac8ae905e36,Solar Panel,REC Solar,REC235PE Q2,,,11293,Duplicate of ID 11293 (90.5% match)
DELETE,90.5,11334,8cba2882-328f-4b13-9463-fdeb5f290dad,Solar Panel,REC Solar,REC235PE-US,,,11297,Duplicate of ID 11297 (90.5% match)
DELETE,90.5,11342,1c6ebe2d-cf64-4cdb-ab47-82a6be38c9be,Solar Panel,REC Solar,REC240PE Q3,,,11293,Duplicate of ID 11293 (90.5% match)
DELETE,90.5,11349,d22915bf-cdbc-47b7-a63a-85e78679be15,Solar Panel,REC Solar,REC245PE Q2,,,11293,Duplicate of ID 11293 (90.5% match)
DELETE,90.5,11353,73b567b3-b702-43eb-b3f8-a0174a41810c,Solar Panel,REC Solar,REC245PE-US,,,11297,Duplicate of ID 11297 (90.5% match)
DELETE,90.5,11362,cbca0fb1-d715-4825-8b0e-3ffde7e3cc7f,Solar Panel,REC Solar,REC250PE Q3,,,11293,Duplicate of ID 11293 (90.5% match)
DELETE,90.5,11367,b190f524-2cb1-4806-9286-a3efc42760a8,Solar Panel,REC Solar,REC250PE-US,,,11297,Duplicate of ID 11297 (90.5% match)
DELETE,90.5,11372,e1771441-71a2-4fac-9569-af915df1da37,Solar Panel,REC Solar,REC255PE Q2,,,11293,Duplicate of ID 11293 (90.5% match)
DELETE,90.5,11380,211547b9-66fd-49f6-a7f8-e13375db6b61,Solar Panel,REC Solar,REC255PE-US,,,11297,Duplicate of ID 11297 (90.5% match)
DELETE,90.5,11382,90bfe688-1c23-4ec7-b351-bed704c90286,Solar Panel,REC Solar,REC260PE Q3,,,11293,Duplicate of ID 11293 (90.5% match)
DELETE,90.5,11389,85353e6c-918f-4358-b1a3-2b9290c831bc,Solar Panel,REC Solar,REC265PE Q2,,,11293,Duplicate of ID 11293 (90.5% match)
DELETE,90.5,11394,7c78b153-583a-4326-a7f0-58c7cf502838,Solar Panel,REC Solar,REC265PE-US,,,11297,Duplicate of ID 11297 (90.5% match)
DELETE,90.5,11399,a27a1af7-a4b7-4737-801a-0da20233da06,Solar Panel,REC Solar,REC270PE Q3,,,11293,Duplicate of ID 11293 (90.5% match)
DELETE,90.5,11588,9a997e7c-cbe5-456e-8f96-012973547441,Solar Panel,REC Solar,REC370NP 72,,,11500,Duplicate of ID 11500 (90.5% match)
DELETE,90.5,11616,7ef70470-cf62-422e-9058-9dd7ca5f7362,Solar Panel,REC Solar,REC380NP 72,,,11500,Duplicate of ID 11500 (90.5% match)
DELETE,90.5,11637,96aa854e-0e9d-4888-9edc-86e066b82bc0,Solar Panel,REC Solar,REC390NP 72,,,11500,Duplicate of ID 11500 (90.5% match)
DELETE,90.5,11695,e5cbf0c9-427e-4510-af7b-6af3771c7fa5,Solar Panel,REC Solar,REC425AA 72,,,11694,Duplicate of ID 11694 (90.5% match)
DELETE,90.5,11701,c99f2623-1c40-45ea-89d3-fb6ad89ea0a9,Solar Panel,REC Solar,REC445AA 72,,,11694,Duplicate of ID 11694 (90.5% match)
DELETE,90.5,12652,6e759a15-d051-40b0-a03d-e0512dd735e1,Solar Panel,S-Energy,SN280M-10(B),,,12649,Duplicate of ID 12649 (90.5% match)
DELETE,90.5,12656,41467773-a5e2-40d5-b55d-517bab5245cb,Solar Panel,S-Energy,SN290M-10(B),,,12649,Duplicate of ID 12649 (90.5% match)
DELETE,90.5,12663,95b3c34d-4ee8-4a38-8200-0a3936e634c0,Solar Panel,S-Energy,SN305M-10(B),,,12649,Duplicate of ID 12649 (90.5% match)
DELETE,90.5,12680,f8d847f1-0eb0-493e-8b70-932e4ee19bb4,Solar Panel,S-Energy,SN335M-10(B),,,12649,Duplicate of ID 12649 (90.5% match)
DELETE,90.5,12682,90c39eb2-0b1f-4582-a1da-e7347f63822c,Solar Panel,S-Energy,SN345M-10(B),,,12649,Duplicate of ID 12649 (90.5% match)
DELETE,90.5,12686,63f661c7-b972-4ac8-8ad7-7d1e32e74f42,Solar Panel,S-Energy,SN350M-10(B),,,12649,Duplicate of ID 12649 (90.5% match)
DELETE,90.5,12687,184fc3eb-ccb8-4f0f-ae87-2ee1e983234e,Solar Panel,S-Energy,SN355M-10(B),,,12649,Duplicate of ID 12649 (90.5% match)
DELETE,90.5,12692,fd2829a8-9aec-4bb3-9c7d-87d7c2d5b37b,Solar Panel,S-Energy,SN365M-10(B),,,12649,Duplicate of ID 12649 (90.5% match)
DELETE,90.5,12695,a4cf8578-2686-4679-a979-67480b0d9692,Solar Panel,S-Energy,SN370M-10(B),,,12649,Duplicate of ID 12649 (90.5% match)
DELETE,90.5,13033,5f510ab6-63d4-425d-a477-ee24d2144a33,Solar Panel,Silfab,SIL290ML,,,13029,Duplicate of ID 13029 (90.5% match)
DELETE,90.5,13039,2818d5f1-8f88-4186-a970-9fb52dddc16b,Solar Panel,Silfab,SIL295BL,,,13029,Duplicate of ID 13029 (90.5% match)
DELETE,90.5,13043,2e84049b-8ad8-4bfc-b089-2bd73dda42f4,Solar Panel,Silfab,SIL295NL,,,13029,Duplicate of ID 13029 (90.5% match)
DELETE,90.5,13046,9bbbff99-d8be-48b4-917b-075d1969d8c3,Solar Panel,Silfab,SIL300BL,,,13034,Duplicate of ID 13034 (90.5% match)
DELETE,90.5,13050,e7667925-8eba-4869-b811-f7068a7e2be0,Solar Panel,Silfab,SIL305BL,,,13034,Duplicate of ID 13034 (90.5% match)
DELETE,90.5,13055,55e1c277-c166-4fd1-b9b9-1cc658d8e4ba,Solar Panel,Silfab,SIL305ML,,,13029,Duplicate of ID 13029 (90.5% match)
DELETE,90.5,13068,e4ac0f4f-4f3c-4855-9c67-16aade58a732,Solar Panel,Silfab,SIL315ML,,,13029,Duplicate of ID 13029 (90.5% match)
DELETE,90.5,13074,f802b48e-eabb-4ae7-806b-b952f68632b6,Solar Panel,Silfab,SIL320ML,,,13029,Duplicate of ID 13029 (90.5% match)
DELETE,90.5,13095,a08ef58c-2af1-4f30-ba1b-3ea2d83c3ac8,Solar Panel,Silfab,SIL340NT,,,13056,Duplicate of ID 13056 (90.5% match)
DELETE,90.5,13103,54e61754-b2ec-4191-a785-1c156790c133,Solar Panel,Silfab,SIL345NT,,,13056,Duplicate of ID 13056 (90.5% match)
DELETE,90.5,13107,f8f7822a-e9d6-4a42-b95f-112d89a5da19,Solar Panel,Silfab,SIL350NT,,,13056,Duplicate of ID 13056 (90.5% match)
DELETE,90.5,13111,37bf7f48-f777-4f6e-9dbc-ceb736cdfb44,Solar Panel,Silfab,SIL355MT,,,13090,Duplicate of ID 13090 (90.5% match)
DELETE,90.5,13112,6547215c-3a70-40cc-91d7-fb8586e9df27,Solar Panel,Silfab,SIL355NT,,,13056,Duplicate of ID 13056 (90.5% match)
DELETE,90.5,13118,41d49ece-148c-4798-ab84-74e634173a97,Solar Panel,Silfab,SIL360NT,,,13056,Duplicate of ID 13056 (90.5% match)
DELETE,90.5,13122,4ac9976d-b2aa-4796-b8b6-9ce7eadc50b0,Solar Panel,Silfab,SIL365MT,,,13090,Duplicate of ID 13090 (90.5% match)
DELETE,90.5,13128,760735b0-83d1-4a38-993e-6e173b0fe062,Solar Panel,Silfab,SIL365NT,,,13056,Duplicate of ID 13056 (90.5% match)
DELETE,90.5,13132,bf821fca-33c9-47c4-90f7-b8ccefb4250d,Solar Panel,Silfab,SIL370NT,,,13056,Duplicate of ID 13056 (90.5% match)
DELETE,90.5,13133,60f2ee12-9958-439f-b3df-c9198ea188d9,Solar Panel,Silfab,SIL375MT,,,13090,Duplicate of ID 13090 (90.5% match)
DELETE,90.5,13139,2f0bf623-d07c-42fa-800e-e55a2d88dbbe,Solar Panel,Silfab,SIL375NT,,,13056,Duplicate of ID 13056 (90.5% match)
DELETE,90.5,13775,d61dda7d-acce-4a0f-88a9-09863c30b84d,Solar Panel,Sunergy,ASUN290-60MM5,,,13765,Duplicate of ID 13765 (90.5% match)
DELETE,90.5,13779,2d98ad58-8e17-4b23-8756-9457726a12fb,Solar Panel,Sunergy,ASUN295-60MH5,,,13765,Duplicate of ID 13765 (90.5% match)
DELETE,90.5,13783,b1eea06c-5d9e-4c9b-9a08-787b82bacb4e,Solar Panel,Sunergy,ASUN300-60MH5,,,13769,Duplicate of ID 13769 (90.5% match)
DELETE,90.5,13789,e294e452-4556-4124-b0d5-27ba9acab0cf,Solar Panel,Sunergy,ASUN305-60MH5,,,13769,Duplicate of ID 13769 (90.5% match)
DELETE,90.5,13792,928493ba-ef29-4bd2-964e-dd0dbbd169dd,Solar Panel,Sunergy,ASUN305-60MM5,,,13765,Duplicate of ID 13765 (90.5% match)
DELETE,90.5,13795,f89b3394-bdac-40fb-8113-5491390dab0a,Solar Panel,Sunergy,ASUN310-60MH5,,,13769,Duplicate of ID 13769 (90.5% match)
DELETE,90.5,13804,c2f27696-4ff0-4cd2-b447-ecc37dbc5441,Solar Panel,Sunergy,ASUN315-60MM5,,,13765,Duplicate of ID 13765 (90.5% match)
DELETE,90.5,13814,5337691c-a443-4aa6-a18f-734fec92fee1,Solar Panel,Sunergy,ASUN320-60MM5,,,13765,Duplicate of ID 13765 (90.5% match)
DELETE,90.5,13826,56c6ca48-b88e-40fa-b049-a87f5a3291c7,Solar Panel,Sunergy,ASUN325-60MH5,,,13765,Duplicate of ID 13765 (90.5% match)
DELETE,90.5,13833,e14b6d93-b71a-4ea6-8bef-b2c7c85a24bb,Solar Panel,Sunergy,ASUN325-72PM5,,,13818,Duplicate of ID 13818 (90.5% match)
DELETE,90.5,13838,eb5767c1-f12d-4ff1-8afc-f5326070e55c,Solar Panel,Sunergy,ASUN330-60MH5,,,13769,Duplicate of ID 13769 (90.5% match)
DELETE,90.5,13845,79bef56f-07e8-43f9-a3e5-53a9faa86825,Solar Panel,Sunergy,ASUN330-72PM5,,,13818,Duplicate of ID 13818 (90.5% match)
DELETE,90.5,13858,e8b38a36-4885-45db-9945-0b5b3462bd0c,Solar Panel,Sunergy,ASUN340-72PM5,,,13818,Duplicate of ID 13818 (90.5% match)
DELETE,90.5,13866,223c63f9-9803-4921-ac7f-9a3b643c24fc,Solar Panel,Sunergy,ASUN360-72MH5,,,13818,Duplicate of ID 13818 (90.5% match)
DELETE,90.5,13875,95887137-88dd-46c4-adde-a5983650f4ac,Solar Panel,Sunergy,ASUN365-72MH5,,,13870,Duplicate of ID 13870 (90.5% match)
DELETE,90.5,13879,684fa537-812d-480b-9bab-a54f025641f7,Solar Panel,Sunergy,ASUN370-72MH5,,,13818,Duplicate of ID 13818 (90.5% match)
DELETE,90.5,13886,63e3590b-04b1-4717-9fb1-94acce37bafd,Solar Panel,Sunergy,ASUN375-72MM5,,,13870,Duplicate of ID 13870 (90.5% match)
DELETE,90.5,13891,0e69f48c-9d17-43f1-821e-3434e4b45d82,Solar Panel,Sunergy,ASUN380-72MH5,,,13818,Duplicate of ID 13818 (90.5% match)
DELETE,90.5,13900,d7b95f28-738a-471e-823d-9634f9dec57b,Solar Panel,Sunergy,ASUN385-72MM5,,,13870,Duplicate of ID 13870 (90.5% match)
DELETE,90.5,13903,e1e13e55-d301-4962-a717-dc3e75c8d434,Solar Panel,Sunergy,ASUN390-72MH5,,,13818,Duplicate of ID 13818 (90.5% match)
DELETE,90.5,13911,32980a54-45e6-4520-bfb2-8aa7938d0a92,Solar Panel,Sunergy,ASUN395-72MM5,,,13870,Duplicate of ID 13870 (90.5% match)
DELETE,90.5,13917,198a4839-bbd3-48ba-83f9-22d27fa94f2d,Solar Panel,Sunergy,ASUN400-72MM5,,,13870,Duplicate of ID 13870 (90.5% match)
DELETE,90.5,13921,ec70cd5d-3def-4c82-b6dc-683a1b026e08,Solar Panel,Sunergy,ASUN405-72MM5,,,13870,Duplicate of ID 13870 (90.5% match)
DELETE,90.5,13923,37ad2862-e595-409c-b259-3f61d92c1069,Solar Panel,Sunergy,ASUN405-72MH5,,,13897,Duplicate of ID 13897 (90.5% match)
DELETE,90.5,14044,bfbc1f11-e09f-4c2f-b22d-d39ac034ebf8,Solar Panel,SunPower,SPR-A395-BLK,,,14027,Duplicate of ID 14027 (90.5% match)
DELETE,90.5,14045,b9f0f8eb-668e-43f1-90e4-02d9e6704096,Solar Panel,SunPower,SPR-A400-BLK,,,14027,Duplicate of ID 14027 (90.5% match)
DELETE,90.5,14055,057efef1-3512-43e6-9db4-271bb9d73734,Solar Panel,SunPower,SPR-A405-BLK,,,14027,Duplicate of ID 14027 (90.5% match)
DELETE,90.5,14065,eb66e025-1310-478b-807c-aeef9b497b39,Solar Panel,SunPower,SPR-A410-BLK,,,14027,Duplicate of ID 14027 (90.5% match)
DELETE,90.5,14078,dd43c0a9-84a8-4438-abb0-93e61df17095,Solar Panel,SunPower,SPR-A415-COM,,,14051,Duplicate of ID 14051 (90.5% match)
DELETE,90.5,14090,ce4bbb76-c1f0-405d-b52f-2f08c76eae3a,Solar Panel,SunPower,SPR-A425-COM,,,14051,Duplicate of ID 14051 (90.5% match)
DELETE,90.5,14094,dd553523-2b3c-4802-93ca-70b66bdcf97d,Solar Panel,SunPower,SPR-A435-COM,,,14051,Duplicate of ID 14051 (90.5% match)
DELETE,90.5,14152,178e6706-2eb9-4637-8775-2d0edce28019,Solar Panel,SunPower,SPR-M405-BLK,,,14075,Duplicate of ID 14075 (90.5% match)
DELETE,90.5,14155,d1ceb221-c19a-4246-a8a2-0939a66e11af,Solar Panel,SunPower,SPR-M410-BLK,,,14075,Duplicate of ID 14075 (90.5% match)
DELETE,90.5,14166,2a52624a-02ed-43f7-90a1-f5a85301e485,Solar Panel,SunPower,SPR-M425-BLK,,,14075,Duplicate of ID 14075 (90.5% match)
DELETE,90.5,14175,f8caface-232a-427c-bb16-ec4fb12d64b7,Solar Panel,SunPower,SPR-M460-COM,,,14051,Duplicate of ID 14051 (90.5% match)
DELETE,90.5,14176,25b7b4b8-6a11-404c-b2d0-4008cc29cdc8,Solar Panel,SunPower,SPR-M450-COM,,,14051,Duplicate of ID 14051 (90.5% match)
DELETE,90.5,14177,cab9dcb7-cd88-4389-8ce6-90297c2475d7,Solar Panel,SunPower,SPR-M480-COM,,,14051,Duplicate of ID 14051 (90.5% match)
DELETE,90.5,14178,cb16329a-810c-4b57-a042-538de863f985,Solar Panel,SunPower,SPR-M470-COM,,,14051,Duplicate of ID 14051 (90.5% match)
DELETE,90.5,14272,a7cc88dc-d921-4811-a869-63e50646b0c5,Solar Panel,SunPower,SPT-305-Mono,,,14266,Duplicate of ID 14266 (90.5% match)
DELETE,90.5,14313,07aadbd5-c5a3-45c2-ad42-a4c3ed5451d8,Solar Panel,SunSpark,SST-325M3-60,,,14303,Duplicate of ID 14303 (90.5% match)
DELETE,90.5,14320,72aac8c5-44b0-4403-bb62-ac2c87e3ae1d,Solar Panel,SunSpark,SST-335M3-60,,,14303,Duplicate of ID 14303 (90.5% match)
DELETE,90.5,14324,85e19f8c-a5ef-4945-be1a-e236fbb8e971,Solar Panel,SunSpark,SST-375M3-72,,,14322,Duplicate of ID 14322 (90.5% match)
DELETE,90.5,14325,1ca70bec-0025-4af6-bca9-fce89daea131,Solar Panel,SunSpark,SST-395M3-72,,,14322,Duplicate of ID 14322 (90.5% match)
DELETE,90.5,14328,0568d36e-f411-46d2-812b-152d22289271,Solar Panel,SunSpark,SST-400M3-72,,,14322,Duplicate of ID 14322 (90.5% match)
DELETE,90.5,14334,32113b54-62bf-4445-a90d-6b72dd5becad,Solar Panel,SunSpark,SST6L60M-375,,,14333,Duplicate of ID 14333 (90.5% match)
DELETE,90.5,14351,5370427e-352f-4ff7-9bab-df2a04888b87,Solar Panel,Sunstyle,SUNSTYLE M75,,,14349,Duplicate of ID 14349 (90.5% match)
DELETE,90.5,14373,f3d36f24-1ac5-49bd-8ce1-c1f9c96871ff,Solar Panel,Suntech,STP225-20/Wde,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14379,f37b5dbf-2c68-45e5-97c4-81fbff3b63c5,Solar Panel,Suntech,STP230S-20/Wd,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14383,b225f0ca-1f89-456b-9006-644d60ae1585,Solar Panel,Suntech,STP235-20/Wde,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14386,4a8b1b81-784b-4352-a995-0c621ecb1478,Solar Panel,Suntech,STP240-20/Wdb,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14387,849a4791-e55b-48a1-a7d2-ccd39f57da80,Solar Panel,Suntech,STP235S-20/Wde,,,14376,Duplicate of ID 14376 (90.5% match)
DELETE,90.5,14388,a15e002f-969c-4401-adf7-2e6476623af1,Solar Panel,Suntech,STP235S-20/Wdb,,,14376,Duplicate of ID 14376 (90.5% match)
DELETE,90.5,14389,ede7cbcd-016c-4d53-8728-b8230a62ee0a,Solar Panel,Suntech,STP240S-20/Wd,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14395,9c7d13ed-7e79-412e-9d91-20db628dbecc,Solar Panel,Suntech,STP245-20/Wde,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14397,e3ff8857-55aa-402c-a66d-53eb9d928e11,Solar Panel,Suntech,STP250-20/Wdb,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14398,175f550c-959c-44b8-bb4f-e050d511eba6,Solar Panel,Suntech,STP245S-20/Wdb,,,14376,Duplicate of ID 14376 (90.5% match)
DELETE,90.5,14399,7ff45804-e536-48ee-9a4c-fe3caa9e6b7e,Solar Panel,Suntech,STP245S-20/Wde,,,14376,Duplicate of ID 14376 (90.5% match)
DELETE,90.5,14401,9529ac75-ce37-42d0-bb61-0546f227a85c,Solar Panel,Suntech,STP250S-20/Wdb,,,14376,Duplicate of ID 14376 (90.5% match)
DELETE,90.5,14402,e3dfd884-47b0-4958-88e8-e7bf2228b6c1,Solar Panel,Suntech,STP250-20/Wem,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14404,369162b1-217a-4101-b2ee-59a5c4e9a0d1,Solar Panel,Suntech,STP250S-20/Wd,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14405,5ecf24c2-9d96-4736-b949-5595701f7135,Solar Panel,Suntech,STP255-20/Wde,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14410,c9e92c57-239d-4237-ad9e-4517a44878cf,Solar Panel,Suntech,STP255S-20/Wde,,,14376,Duplicate of ID 14376 (90.5% match)
DELETE,90.5,14412,ce6e4798-ec5c-4976-9f33-030766550608,Solar Panel,Suntech,STP255S-20/Wdb,,,14376,Duplicate of ID 14376 (90.5% match)
DELETE,90.5,14414,91965cf4-5c3e-4433-a038-0c6160fee63c,Solar Panel,Suntech,STP260-20/Wdb,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14416,a277f125-c646-445a-b80a-cb7eeb31dfeb,Solar Panel,Suntech,STP260-20/Wem,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14421,75b38ebd-6251-4738-9997-5e4be5de50b4,Solar Panel,Suntech,STP265-20/Wde,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14422,35641f17-8489-47ef-a883-c78ae1362ee8,Solar Panel,Suntech,STP270-20/Wem,,,14369,Duplicate of ID 14369 (90.5% match)
DELETE,90.5,14449,4546a109-6251-48ba-b40f-b6d9c58c9082,Solar Panel,Suntech,STP290-24/Ver,,,14441,Duplicate of ID 14441 (90.5% match)
DELETE,90.5,14461,379001ca-1304-4b0e-8810-74c0390f7113,Solar Panel,Suntech,STP300-24/Ver,,,14460,Duplicate of ID 14460 (90.5% match)
DELETE,90.5,14464,c9a0a16e-6acb-485f-bf71-c04d22c5ed70,Solar Panel,Suntech,STP305-24/Vdx,,,14429,Duplicate of ID 14429 (90.5% match)
DELETE,90.5,14466,4d709c3d-f904-4b50-86f3-2bb6e22f54cb,Solar Panel,Suntech,STP305-24/Ver,,,14441,Duplicate of ID 14441 (90.5% match)
DELETE,90.5,14472,003ec37d-6234-4f26-a09a-6cc558720df4,Solar Panel,Suntech,STP310-24/Ver,,,14465,Duplicate of ID 14465 (90.5% match)
DELETE,90.5,14476,19ad7358-38ca-4805-b188-89d7f3982d96,Solar Panel,Suntech,STP315-24/Vdx,,,14429,Duplicate of ID 14429 (90.5% match)
DELETE,90.5,14479,d59eb02a-a715-4b01-b537-1d081fedd0d2,Solar Panel,Suntech,STP315-24/Ver,,,14441,Duplicate of ID 14441 (90.5% match)
DELETE,90.5,14484,7519b715-2dcc-4dbc-aa3f-7c815fc72d91,Solar Panel,Suntech,STP325-24/Vem,,,14441,Duplicate of ID 14441 (90.5% match)
DELETE,90.5,14634,3d67432f-4b29-4a42-9f0c-aca9ddfa1be8,Solar Panel,Talesun,TP660M(H)-280,,,14633,Duplicate of ID 14633 (90.5% match)
DELETE,90.5,14640,14062a7e-2a83-492e-b1d1-c3cb6f123c44,Solar Panel,Talesun,TP660M(H)-290,,,14633,Duplicate of ID 14633 (90.5% match)
DELETE,90.5,14657,685c5cd9-e437-4c34-8997-9ab6db785eba,Solar Panel,Talesun,TP660P(H)-265,,,14633,Duplicate of ID 14633 (90.5% match)
DELETE,90.5,14658,1f20f32a-d3c4-4014-bbc9-56dfc0fd89a4,Solar Panel,Talesun,TP660P(H)-270,,,14633,Duplicate of ID 14633 (90.5% match)
DELETE,90.5,14664,09b5cc5d-fd23-4f34-8ddb-3e29d5bf916c,Solar Panel,Talesun,TP660P(H)-285,,,14633,Duplicate of ID 14633 (90.5% match)
DELETE,90.5,14678,b9a7770b-4751-490d-8f06-445c0200a6b0,Solar Panel,Talesun,TP672M(H)-335,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14680,d1defd61-e21d-4313-a28e-05f9cccaf33c,Solar Panel,Talesun,TP672M(H)-325,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14681,e8377aa5-7074-4c9e-bdb0-56fe95aa99d4,Solar Panel,Talesun,TP672M(H)-355,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14687,33d55fab-4e66-49bb-8d95-023b69a91630,Solar Panel,Talesun,TP672M(H)-365,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14688,6fe118a3-50d7-4b76-8b5a-fd0e6bc3f00f,Solar Panel,Talesun,TP672M(H)-375,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14689,fa3dde8d-a16d-48c9-99fe-80d19db4beb3,Solar Panel,Talesun,TP672M(H)-395,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14691,e3530cae-1702-43e4-a7ae-d08dabacc7ec,Solar Panel,Talesun,TP672M(H)-385,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14694,f20e1a9c-179d-4738-9387-1ac6a3e4761f,Solar Panel,Talesun,TP672M(H)-415,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14721,6e9ed164-b39d-4157-9c48-e9b9ed982b8a,Solar Panel,Talesun,TP672P(H)-320,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14726,258d84cd-19ab-40ed-8fed-2eea5f4885d3,Solar Panel,Talesun,TP672P(H)-330,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,14730,b9314549-e449-4a58-b92a-3ca7ddef84be,Solar Panel,Talesun,TP672P(H)-345,,,14677,Duplicate of ID 14677 (90.5% match)
DELETE,90.5,16641,27252532-20c1-4017-998e-0c9486006920,Solar Panel,Tynsolar,TYNP62610225,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16645,91cb44ad-5502-4126-a3c1-dcb415e2684c,Solar Panel,Tynsolar,TYNP62610245,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16647,d7490c4e-b45e-4d4d-af0c-5c3262ddd5f6,Solar Panel,Tynsolar,TYNP62610235,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16649,e3329d2d-c20f-4c54-bf09-9ee05d3a5fdd,Solar Panel,Tynsolar,TYNP62610255,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16650,4e74fbfc-5088-4474-8848-53f93333b247,Solar Panel,Tynsolar,TYNP62611240,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16651,25878cbb-9fb5-4426-b205-f9655eacbb89,Solar Panel,Tynsolar,TYNP62611250,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16655,1ef47102-cd2d-4386-a90e-d5bbd6d3d038,Solar Panel,Tynsolar,TYNP62611270,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16656,125bc1de-dfd3-4156-84ff-0bc6d02bd3e9,Solar Panel,Tynsolar,TYNP62611260,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16657,43ba2289-c6ee-49b4-bcdc-b3849989299c,Solar Panel,Tynsolar,TYNP62611280,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16658,5852441d-dd39-4420-9ba4-bc5f3389a0f4,Solar Panel,Tynsolar,TYNP62612260,,,16637,Duplicate of ID 16637 (90.5% match)
DELETE,90.5,16660,e3923dab-5167-4d5d-863e-c8bc1e6f0635,Solar Panel,Tynsolar,TYNP62612255,,,16652,Duplicate of ID 16652 (90.5% match)
DELETE,90.5,16661,f2f4e7b8-3b89-4259-9cd0-73b8aaf5fe86,Solar Panel,Tynsolar,TYNP62612265,,,16652,Duplicate of ID 16652 (90.5% match)
DELETE,90.5,16662,9e7136fa-2ef9-4ca1-8de9-71743299b4bf,Solar Panel,Tynsolar,TYNP62612275,,,16652,Duplicate of ID 16652 (90.5% match)
